,acc_mean,acc_std,precision_negative_mean,precision_negative_std,precision_positive_mean,precision_positive_std,recall_negative_mean,recall_negative_std,recall_positive_mean,recall_positive_std,ngram,classifier,time,smote,tfidf,column,delta_precision,delta_recall
22,80.94475369078788,1.5113852417622886,82.79200198346948,2.2904113251774105,79.2175324882466,1.661240717295118,77.66353233690941,2.785719159956757,83.87601805059276,2.917964905936089,3,logreg,1,True,False,Tweet,3.5744694952228713,6.21248571368335
23,79.88119073287717,1.9245882941867194,82.83581921736621,3.183981810201201,77.3886818899417,4.966201755933261,75.24327141325524,3.7589470677558388,84.75301967679613,1.6541239652289494,3,logreg,1,False,False,Tweet,5.447137327424514,9.509748263540885
24,81.2087742843942,2.040915241091953,84.17630578046756,2.7558025562572253,78.73015873015872,2.783664432427526,76.69513480500804,2.1356289719525123,85.74452767068749,2.4192631611446846,1,svm,0,True,True,Tweet,5.446147050308838,9.049392865679451
25,80.544542474313,0.8544633794107508,83.21086563539107,1.4249597759253305,78.30333122839579,1.6613049692616917,76.1495174522054,2.908359939166929,84.76821358125886,1.7377723506996896,1,svm,0,False,True,Tweet,4.907534406995282,8.618696129053461
26,77.95296033090581,2.9283259613518324,79.62949814469137,2.960285457184804,76.33884226907816,3.908530504364915,74.74790429565694,2.991697721765057,80.98603546990644,3.4382430636386077,1,svm,0,True,False,Tweet,3.2906558756132114,6.238131174249503
27,79.81408549866889,2.5508021113120547,80.79689227420083,4.494100769706316,78.97999357401343,2.516668899765852,78.10788806135045,2.337101928241307,81.55397990482024,4.567204793085528,1,svm,0,False,False,Tweet,1.8168987001873944,3.4460918434697874
28,81.01185892499615,2.4206925215949173,85.23869154101712,1.7445859719130472,77.83739529411312,3.3419781160238964,74.7890579276407,4.327106389059606,87.17630528967717,1.746088903738736,2,svm,0,True,True,Tweet,7.401296246903996,12.387247362036476
29,80.14587137796748,1.5663535204275822,84.0470403400952,1.6429385411325523,77.21166952460885,3.751335531695229,74.34530789732966,4.172819756873342,86.0115148517329,1.7596268999780293,2,svm,0,False,True,Tweet,6.835370815486343,11.666206954403236
30,80.07942619524323,2.6177262768447886,79.95929865313691,1.8675119755360388,80.46775353808275,3.743099745481324,79.53585364091703,7.0528537762823005,80.19529794316105,3.042112586445107,2,svm,1,True,False,Tweet,0.5084548849458344,0.659444302244026
31,80.54542254295835,1.7791871914564659,82.42000476070851,2.9044778335500046,78.90871543379642,2.531707279271694,77.29143446058906,3.190297893317378,83.8202782146623,1.748113681986002,2,svm,1,False,False,Tweet,3.5112893269120917,6.528843754073236
32,79.08186838573408,1.7386588024623366,82.62629439844653,2.674850436269392,76.48020429288101,2.5850572855064344,73.49326340716001,4.602791293981093,84.50242311684612,3.4679314821792504,3,svm,0,True,True,Tweet,6.14609010556552,11.009159709686102
33,79.94675584695607,0.8054751050872778,84.15991837726071,2.603533669553547,76.75681977222852,2.5221095330499392,73.63245257776148,2.229929234152374,86.31853270087859,2.109398125684943,3,svm,0,False,True,Tweet,7.403098605032184,12.686080123117108
34,79.74764031594464,2.76380268643619,81.28287962198367,3.591875476443129,78.7462193416357,3.125670774570647,76.94445079263508,7.015570552306114,81.87680647489749,5.69863603005849,3,svm,1,True,False,Tweet,2.5366602803479736,4.932355682262411
35,80.74497810829246,2.1709019167359505,82.73431112301543,3.0646054084286445,78.91242473023671,1.8652194697908793,77.19874386775953,2.6760223129476994,84.15891327241559,2.357868678389173,3,svm,1,False,False,Tweet,3.8218863927787226,6.960169404656057
36,76.02891025499989,2.3651519830267334,77.53275426561802,5.144983800695019,75.21239558049709,4.889817234072336,73.83766075432295,5.019212273723322,78.66275899886203,5.572855696862958,1,rfc,0,True,True,Tweet,2.3203586851209366,4.8250982445390775
37,77.82249015423204,2.1419502230456096,79.8197734882433,1.6735578759921397,76.14533937270839,3.7502928699668305,74.34491666440525,3.2798515256450713,81.34070262032898,2.332694616561381,1,rfc,0,False,True,Tweet,3.6744341155349076,6.995785955923736
38,77.75318474841038,3.045288551061518,79.02545073399779,4.539823220603714,76.84672939386054,2.3904585974325987,75.5702213973307,4.010557613311503,79.63295059345548,5.7252496753509945,1,rfc,0,True,False,Tweet,2.178721340137244,4.062729196124778
39,77.75538492002377,1.5757128349926557,79.77731971793544,5.192358959997847,76.51870462677364,1.9797421224582057,74.82962145815898,3.6265066133846515,80.82161291115611,6.123960220175708,1,rfc,0,False,False,Tweet,3.2586150911618006,5.9919914529971265
40,76.62801698532486,1.6706182244902874,81.49099283868615,3.824639696637406,73.42348095439516,4.620025927717893,69.16740998004722,4.836495320965778,84.4319798347015,3.4717082554329988,2,rfc,1,True,True,Tweet,8.067511884290994,15.264569854654269
41,76.56135178543926,1.7771068733660924,77.16348388336058,3.2137298604807523,76.4593799785205,3.94912616678662,75.29479120815145,7.098692122024368,77.56478921908237,5.295424394176799,2,rfc,1,False,True,Tweet,0.7041039048400819,2.2699980109309195
42,77.15715825834415,1.5896433429280101,82.08224425085027,3.034275518827536,74.28829694994482,3.5436811954314607,69.70192386083058,8.171062061932036,84.32079125356435,5.55801729344796,2,rfc,1,True,False,Tweet,7.793947300905444,14.618867392733776
43,76.29491100305825,3.1481254229012454,82.97190352107212,5.524147141968593,72.38048509024058,3.408639384094797,66.30038337182847,7.134626464552947,86.19486541515467,5.626215834240421,2,rfc,1,False,False,Tweet,10.591418430831538,19.894482043326192
44,75.63111922729973,0.5243412873290216,78.95337663601421,4.315573805351248,73.49205695447434,3.328771959053814,70.24458838450532,4.613683371913091,81.26737042963339,5.010617178163708,3,rfc,2,True,True,Tweet,5.461319681539877,11.022782045128068
45,76.6260368308728,1.4153602581601894,82.64658876471272,5.090283979638629,72.79179520122995,2.0163113899525538,67.3029162906494,5.108562411661993,85.7823974872917,5.182633406289309,3,rfc,2,False,True,Tweet,9.854793563482772,18.479481196642297
46,76.760027282128,1.1801441612804036,81.46928257146247,4.333854012535811,74.12765856404641,2.1176823479003555,69.72732317982354,7.701195529964221,82.95274432577128,9.351596586265714,3,rfc,2,True,False,Tweet,7.341624007416058,13.225421145947735
